n,gamma,K,sigma_K,gamma_K,status
60,102.039107553870,317,0.490717742,102.065420987,ok
60,102.039107553870,224,0.484081368,102.077165359,ok
60,102.039107553870,159,0.468684808,102.096436009,ok
60,102.039107553870,112,0.416887889,102.158199254,ok
60,102.039107553870,79,0.514070888,102.263842256,ok
60,102.039107553870,56,0.518746930,102.471344620,ok
60,102.039107553870,37,0.413415101,102.837971492,ok
61,103.050247098166,448,0.498291036,103.070992057,ok
61,103.050247098166,317,0.496842287,103.080366284,ok
61,103.050247098166,224,0.493706002,103.095490902,ok
61,103.050247098166,159,0.485704292,103.123998578,ok
61,103.050247098166,112,0.468765354,103.227688284,ok
61,103.050247098166,79,0.676322738,103.240956835,ok
61,103.050247098166,56,1.168899044,103.032449715,ok
61,103.050247098166,37,1.242172065,102.139078541,ok
62,104.265426368321,448,0.502233106,104.286623514,ok
62,104.265426368321,317,0.502587985,104.296308803,ok
62,104.265426368321,224,0.502393480,104.312031184,ok
62,104.265426368321,159,0.500130584,104.342075305,ok
62,104.265426368321,112,0.509504105,104.454635302,ok
62,104.265426368321,79,0.709111567,104.383888516,ok
62,104.265426368321,56,0.619840054,104.111040303,ok
62,104.265426368321,37,0.478276526,104.325524044,ok
63,105.427501287708,448,0.504243564,105.444832963,ok
63,105.427501287708,317,0.505866650,105.452856749,ok
63,105.427501287708,224,0.508294814,105.466017743,ok
63,105.427501287708,159,0.513054129,105.491631306,ok
63,105.427501287708,112,0.565013713,105.581378302,ok
63,105.427501287708,79,0.654081110,105.445470235,ok
63,105.427501287708,56,0.516121811,105.395311153,ok
63,105.427501287708,37,0.612174610,105.551462223,ok
64,106.763444277516,476,0.503839327,106.779700199,ok
64,106.763444277516,448,0.504059328,106.780769538,ok
64,106.763444277516,334,0.505312785,106.787176487,ok
64,106.763444277516,317,0.505573970,106.788578704,ok
64,106.763444277516,238,0.507293081,106.798330896,ok
64,106.763444277516,224,0.507740195,106.800986718,ok
64,106.763444277516,167,0.510831308,106.819196067,ok
64,106.763444277516,159,0.511675835,106.823658842,ok
64,106.763444277516,119,0.533645063,106.873438904,ok
64,106.763444277516,112,0.554770791,106.890391248,ok
64,106.763444277516,84,0.571690826,106.812763968,ok
64,106.763444277516,79,0.609109556,106.820014878,ok
64,106.763444277516,60,0.566153753,106.832298418,ok
64,106.763444277516,56,0.549956387,106.833854121,ok
64,106.763444277516,37,0.701276283,106.829718657,ok
65,108.378725340935,448,0.496519579,108.395165722,ok
65,108.378725340935,317,0.494579828,108.402342841,ok
65,108.378725340935,224,0.491068549,108.413525018,ok
65,108.378725340935,159,0.483731628,108.433618714,ok
65,108.378725340935,112,0.482706295,108.506601661,ok
65,108.378725340935,79,0.568589641,108.504472977,ok
65,108.378725340935,56,0.553261662,108.526021008,ok
65,108.378725340935,37,0.689486180,108.430569121,ok
66,109.603524242231,448,0.499958522,109.621593594,ok
66,109.603524242231,317,0.499472419,109.629653283,ok
66,109.603524242231,224,0.498161985,109.642437145,ok
66,109.603524242231,159,0.494549644,109.666109056,ok
66,109.603524242231,112,0.512229938,109.751047574,ok
66,109.603524242231,79,0.621418230,109.718996939,ok
66,109.603524242231,56,0.658836548,109.747081881,ok
66,109.603524242231,37,0.609089645,109.590803803,ok
67,110.977035782058,448,0.500617149,110.994181359,ok
67,110.977035782058,317,0.500409004,111.001813286,ok
67,110.977035782058,224,0.499428389,111.013890516,ok
67,110.977035782058,159,0.495835178,111.036278487,ok
67,110.977035782058,112,0.511984726,111.120337464,ok
67,110.977035782058,79,0.623965515,111.088851575,ok
67,110.977035782058,56,0.700193926,111.076730943,ok
67,110.977035782058,37,0.612261135,111.048296663,ok
68,112.804420712861,448,0.473902562,112.815293776,ok
68,112.804420712861,317,0.462300062,112.818630446,ok
68,112.804420712861,224,0.443721619,112.822211843,ok
68,112.804420712861,159,0.408285289,112.824982949,ok
68,112.804420712861,112,0.300504917,112.877375981,ok
68,112.804420712861,79,0.334406781,113.021004316,ok
68,112.804420712861,56,0.332518764,113.144471328,ok
68,112.804420712861,37,0.334913255,113.123489101,ok
69,113.396267143105,448,0.510458903,113.427962175,ok
69,113.396267143105,317,0.513160551,113.443362671,ok
69,113.396267143105,224,0.514744928,113.469689370,ok
69,113.396267143105,159,0.509223590,113.525085077,ok
69,113.396267143105,112,0.529263069,113.781164194,ok
69,113.396267143105,79,1.142165125,113.514958508,ok
69,113.396267143105,56,1.135494057,113.035847959,ok
69,113.396267143105,37,1.092579836,113.100354880,ok
70,114.589857621378,448,0.504103458,114.611608979,ok
70,114.589857621378,317,0.505506986,114.622045353,ok
70,114.589857621378,224,0.507470860,114.640071933,ok
70,114.589857621378,159,0.511592949,114.680369544,ok
70,114.589857621378,112,0.667593443,114.886128962,ok
70,114.589857621378,79,0.586648851,114.482973745,ok
70,114.589857621378,56,0.472189355,114.578735811,ok
70,114.589857621378,37,0.483393002,114.593504482,ok
71,115.675510415557,448,0.509853888,115.693497546,ok
71,115.675510415557,317,0.514220296,115.701978124,ok
71,115.675510415557,224,0.521555147,115.716071016,ok
71,115.675510415557,159,0.538820905,115.744631816,ok
71,115.675510415557,112,0.726602446,115.750435154,ok
71,115.675510415557,79,0.545359317,115.672400818,ok
71,115.675510415557,56,0.559585440,115.759924626,ok
71,115.675510415557,37,0.604455330,115.762994069,ok
72,117.171903423055,523,0.504469973,117.185200610,ok
72,117.171903423055,448,0.505189841,117.187546892,ok
72,117.171903423055,366,0.506312862,117.191320880,ok
72,117.171903423055,317,0.507267583,117.194634088,ok
72,117.171903423055,262,0.508800130,117.200131717,ok
72,117.171903423055,224,0.510386509,117.205991427,ok
72,117.171903423055,183,0.513247474,117.216530317,ok
72,117.171903423055,159,0.516655258,117.227603294,ok
72,117.171903423055,131,0.532742411,117.254329405,ok
72,117.171903423055,112,0.593311111,117.257190293,ok
72,117.171903423055,92,0.563082035,117.231037668,ok
72,117.171903423055,79,0.561143049,117.230673152,ok
72,117.171903423055,66,0.577763381,117.238731448,ok
72,117.171903423055,56,0.610938290,117.270528094,ok
72,117.171903423055,37,0.667775524,117.238008944,ok
73,119.253834890075,448,0.482660980,119.266751138,ok
73,119.253834890075,317,0.474721457,119.271613859,ok
73,119.253834890075,224,0.461706291,119.278119265,ok
73,119.253834890075,159,0.435441335,119.287234100,ok
73,119.253834890075,112,0.376638352,119.368884800,ok
73,119.253834890075,79,0.400292402,119.396341065,ok
73,119.253834890075,56,0.380245751,119.520715598,ok
73,119.253834890075,37,0.494690902,119.703130784,ok
74,120.200035385450,448,0.496117412,120.223492589,ok
74,120.200035385450,317,0.492876928,120.233931586,ok
74,120.200035385450,224,0.485245572,120.250725052,ok
74,120.200035385450,159,0.461919884,120.284586960,ok
74,120.200035385450,112,0.451459576,120.483805456,ok
74,120.200035385450,79,0.575733478,120.545041856,ok
74,120.200035385450,56,0.445906843,121.036593412,ok
74,120.200035385450,37,0.382603771,121.296848475,ok
75,121.286240022852,448,0.493344873,121.312010026,ok
75,121.286240022852,317,0.489175765,121.323881698,ok
75,121.286240022852,224,0.480813465,121.343966294,ok
75,121.286240022852,159,0.458902377,121.389170696,ok
75,121.286240022852,112,0.498468610,121.675861673,ok
75,121.286240022852,79,1.014205612,121.502645955,patched
75,121.286240022852,56,nan,nan,dup
75,121.286240022852,37,nan,nan,dup
76,122.148499092480,448,0.516789525,122.168064959,ok
76,122.148499092480,317,0.524217041,122.177953528,ok
76,122.148499092480,224,0.536365033,122.195673395,ok
76,122.148499092480,159,0.563815186,122.238627383,ok
76,122.148499092480,112,0.975822847,122.228098039,ok
76,122.148499092480,79,0.585513263,121.949144309,ok
76,122.148499092480,56,0.462827555,122.173989980,ok
76,122.148499092480,37,0.678854190,122.274652956,ok
77,124.138259395242,448,0.478689822,124.154972482,ok
77,124.138259395242,317,0.468558712,124.161473108,ok
77,124.138259395242,224,0.451312726,124.171039253,ok
77,124.138259395242,159,0.413824286,124.190001567,ok
77,124.138259395242,112,0.393263370,124.361102062,ok
77,124.138259395242,79,0.541606491,124.348775454,ok
77,124.138259395242,56,0.373269960,124.278516361,ok
77,124.138259395242,37,0.399894716,124.581403338,ok
78,124.801568020389,448,0.512900229,124.829978598,ok
78,124.801568020389,317,0.517642299,124.844248750,ok
78,124.801568020389,224,0.524136040,124.869778073,ok
78,124.801568020389,159,0.535976726,124.932217280,ok
78,124.801568020389,112,0.981680716,124.959775925,ok
78,124.801568020389,79,0.713164912,124.688671734,ok
78,124.801568020389,56,0.849010277,125.014245033,ok
78,124.801568020389,37,0.948337964,124.357474807,ok
79,125.951146805688,448,0.511352377,125.968228757,ok
79,125.951146805688,317,0.516464495,125.976453278,ok
79,125.951146805688,224,0.525171482,125.990547461,ok
79,125.951146805688,159,0.548061066,126.021912412,ok
79,125.951146805688,112,0.632077759,125.890531055,ok
79,125.951146805688,79,0.567024087,125.950005708,ok
79,125.951146805688,56,0.664994729,125.874687019,ok
79,125.951146805688,37,0.550292212,125.997556238,ok
80,127.736292005880,570,0.497507538,127.749859282,ok
80,127.736292005880,448,0.496649295,127.753666296,ok
80,127.736292005880,399,0.496112860,127.755894696,ok
80,127.736292005880,317,0.494693235,127.761341863,ok
80,127.736292005880,285,0.493811560,127.764456951,ok
80,127.736292005880,224,0.490931009,127.773627378,ok
80,127.736292005880,200,0.488881794,127.779548147,ok
80,127.736292005880,159,0.482284282,127.799470567,ok
80,127.736292005880,143,0.480061727,127.818746162,ok
80,127.736292005880,112,0.553174076,127.833280276,ok
80,127.736292005880,100,0.525751634,127.841240462,ok
80,127.736292005880,79,0.536234177,127.838496837,ok
80,127.736292005880,72,0.548007608,127.849320150,ok
80,127.736292005880,56,0.612028829,127.826255917,ok
80,127.736292005880,37,0.630141469,127.905572445,ok
81,129.341141261873,448,0.485046392,129.357935370,ok
81,129.341141261873,317,0.477540811,129.364664102,ok
81,129.341141261873,224,0.463943446,129.374470796,ok
81,129.341141261873,159,0.429910459,129.393371432,ok
81,129.341141261873,112,0.457492229,129.525545178,ok
81,129.341141261873,79,0.453421334,129.545223492,ok
81,129.341141261873,56,0.668551724,129.566042752,ok
81,129.341141261873,37,0.959483011,129.437779351,ok
82,130.226074822939,448,0.500496756,130.250330831,ok
82,130.226074822939,317,0.499370576,130.261836922,ok
82,130.226074822939,224,0.495273009,130.281888598,ok
82,130.226074822939,159,0.479188075,130.332840024,ok
82,130.226074822939,112,0.703163606,130.427274908,ok
82,130.226074822939,79,0.769018384,130.439197967,ok
82,130.226074822939,56,0.674425712,130.100189352,ok
82,130.226074822939,37,0.435172040,130.033480274,ok
83,131.668862178255,448,0.482414107,131.693497483,ok
83,131.668862178255,317,0.472785691,131.703955524,ok
83,131.668862178255,224,0.454072685,131.720667796,ok
83,131.668862178255,159,0.402887466,131.760332105,ok
83,131.668862178255,112,0.510193478,132.038881539,ok
83,131.668862178255,79,1.045778163,131.892534625,patched
83,131.668862178255,56,0.566733206,131.784754216,patched
83,131.668862178255,37,0.399468521,131.817628771,patched
84,132.429291655568,448,0.508339313,132.461117602,ok
84,132.429291655568,317,0.510886670,132.477864257,ok
84,132.429291655568,224,0.513473146,132.510282070,ok
84,132.429291655568,159,0.515174324,132.609823828,ok
84,132.429291655568,112,0.994430980,132.195566933,patched
84,132.429291655568,79,0.470863635,132.153421693,ok
84,132.429291655568,56,0.666406304,132.407649790,ok
84,132.429291655568,37,0.892630586,132.492045590,ok
85,133.302911510976,448,0.520924696,133.319012699,ok
85,133.302911510976,317,0.531274754,133.327162309,ok
85,133.302911510976,224,0.550823097,133.341694495,ok
85,133.302911510976,159,0.617449161,133.375288795,ok
85,133.302911510976,112,0.521607933,133.245154185,ok
85,133.302911510976,79,0.504600080,133.280286391,ok
85,133.302911510976,56,0.590292471,133.270087034,ok
85,133.302911510976,37,0.535125692,133.210145809,ok
86,135.156722029647,448,0.499665129,135.174496700,ok
86,135.156722029647,317,0.499114958,135.182558000,ok
86,135.156722029647,224,0.497778108,135.195922850,ok
86,135.156722029647,159,0.496782056,135.227510999,ok
86,135.156722029647,112,0.535158239,135.220934487,ok
86,135.156722029647,79,0.543202264,135.236593888,ok
86,135.156722029647,56,0.589458762,135.254466309,ok
86,135.156722029647,37,0.602276154,135.256010374,ok
87,136.995379746301,448,0.469765897,137.008284105,ok
87,136.995379746301,317,0.456002897,137.011954103,ok
87,136.995379746301,224,0.432979435,137.015407215,ok
87,136.995379746301,159,0.378440920,137.021139861,ok
87,136.995379746301,112,0.369949140,137.099866536,ok
87,136.995379746301,79,0.340538303,137.147592843,ok
87,136.995379746301,56,0.330318355,137.241933117,ok
87,136.995379746301,37,0.311846094,137.311387516,ok
88,137.519301386865,613,0.513817997,137.541135603,ok
88,137.519301386865,448,0.518290291,137.550437825,ok
88,137.519301386865,429,0.518992934,137.552057948,ok
88,137.519301386865,317,0.524440203,137.566805913,ok
88,137.519301386865,307,0.525063651,137.568832211,ok
88,137.519301386865,224,0.531164225,137.597359083,ok
88,137.519301386865,215,0.531864232,137.602877195,ok
88,137.519301386865,159,0.539529219,137.684449970,ok
88,137.519301386865,154,0.543835541,137.702596667,ok
88,137.519301386865,112,0.709568889,137.694144599,ok
88,137.519301386865,108,0.742044721,137.753662644,ok
88,137.519301386865,79,0.888934867,137.698244633,ok
88,137.519301386865,77,0.900815614,137.754138086,ok
88,137.519301386865,56,1.071336560,137.434178519,ok
88,137.519301386865,37,1.091053556,137.221314095,ok
89,139.057029172719,448,0.494652643,139.078925295,ok
89,139.057029172719,317,0.491227205,139.089054192,ok
89,139.057029172719,224,0.483821329,139.106697840,ok
89,139.057029172719,159,0.463562797,139.158824596,ok
89,139.057029172719,112,0.554888434,139.200351504,ok
89,139.057029172719,79,0.666233331,139.164115755,ok
89,139.057029172719,56,0.592071731,139.069724549,ok
89,139.057029172719,37,0.520422484,139.105814132,ok
90,140.258865698567,448,0.496112773,140.282370903,ok
90,140.258865698567,317,0.493113652,140.293512471,ok
90,140.258865698567,224,0.485960106,140.313547435,ok
90,140.258865698567,159,0.465613137,140.377099995,ok
90,140.258865698567,112,0.590439179,140.426946168,ok
90,140.258865698567,79,0.700420707,140.301726024,ok
90,140.258865698567,56,0.597614968,140.303755653,ok
90,140.258865698567,37,0.643104181,140.400175438,ok
91,141.420014990652,448,0.496706168,141.446046474,ok
91,141.420014990652,317,0.493970909,141.458597626,ok
91,141.420014990652,224,0.487424978,141.481672270,ok
91,141.420014990652,159,0.472126317,141.557959286,ok
91,141.420014990652,112,0.638990400,141.591709492,ok
91,141.420014990652,79,0.642647166,141.416664335,ok
91,141.420014990652,56,0.615845280,141.491008212,ok
91,141.420014990652,37,0.736876293,141.406191602,ok
92,142.531248432635,448,0.501735444,142.557567838,ok
92,142.531248432635,317,0.501588827,142.570740239,ok
92,142.531248432635,224,0.500201388,142.595843523,ok
92,142.531248432635,159,0.506379784,142.682635153,ok
92,142.531248432635,112,0.703360858,142.629178080,ok
92,142.531248432635,79,0.594046777,142.528613115,ok
92,142.531248432635,56,0.650231576,142.560248236,ok
92,142.531248432635,37,0.571534556,142.468397095,ok
93,143.584901603926,448,0.507816818,143.608667174,ok
93,143.584901603926,317,0.511260372,143.620553774,ok
93,143.584901603926,224,0.517857856,143.642788835,ok
93,143.584901603926,159,0.559528626,143.710400844,ok
93,143.584901603926,112,0.642009527,143.586650032,ok
93,143.584901603926,79,0.567729993,143.611659991,ok
93,143.584901603926,56,0.601514492,143.589652650,ok
93,143.584901603926,37,0.556654184,143.643460134,ok
94,144.820532539013,448,0.510362135,144.838682660,ok
94,144.820532539013,317,0.514954925,144.847478064,ok
94,144.820532539013,224,0.522959507,144.863103011,ok
94,144.820532539013,159,0.558012151,144.901840041,ok
94,144.820532539013,112,0.596762774,144.843493437,ok
94,144.820532539013,79,0.593511715,144.866768950,ok
94,144.820532539013,56,0.617175195,144.846340385,ok
94,144.820532539013,37,0.667271656,144.861245780,ok
95,146.967847415506,448,0.479560865,146.981160793,ok
95,146.967847415506,317,0.469815580,146.985948407,ok
95,146.967847415506,224,0.452281433,146.991948091,ok
95,146.967847415506,159,0.401041598,147.011385701,ok
95,146.967847415506,112,0.410346735,147.098015952,ok
95,146.967847415506,79,0.397685101,147.141229179,ok
95,146.967847415506,56,0.429234487,147.226345052,ok
95,146.967847415506,37,0.499296083,147.430549865,ok
96,147.998796532598,660,0.489670906,148.016417174,ok
96,147.998796532598,462,0.484011131,148.023779118,ok
96,147.998796532598,448,0.483358116,148.024546879,ok
96,147.998796532598,330,0.474443195,148.033691129,ok
96,147.998796532598,317,0.472810874,148.035137942,ok
96,147.998796532598,231,0.452145634,148.049563144,ok
96,147.998796532598,224,0.448889346,148.051391842,ok
96,147.998796532598,165,0.379469962,148.093513034,ok
96,147.998796532598,159,0.364455932,148.109671780,ok
96,147.998796532598,116,0.380449883,148.266396789,ok
96,147.998796532598,112,0.402076660,148.314383981,ok
96,147.998796532598,83,0.352752283,148.408966117,ok
96,147.998796532598,79,0.365078661,148.441440025,ok
96,147.998796532598,56,0.330959003,148.634057610,ok
96,147.998796532598,37,0.308792495,148.840573361,ok
97,148.780646492736,448,0.499296415,148.815125351,ok
97,148.780646492736,317,0.496602046,148.833330201,ok
97,148.780646492736,224,0.487264488,148.870423048,ok
97,148.780646492736,159,0.456704265,149.022145286,ok
97,148.780646492736,112,1.182171744,149.020405629,patched
97,148.780646492736,79,1.413555352,148.515914585,patched
97,148.780646492736,56,nan,nan,dup
97,148.780646492736,37,nan,nan,dup
98,149.746569640419,448,0.515034180,149.774413895,ok
98,149.746569640419,317,0.521800331,149.789476803,ok
98,149.746569640419,224,0.534267219,149.820836956,ok
98,149.746569640419,159,0.619826850,149.950339251,ok
98,149.746569640419,112,0.586706307,149.578033440,ok
98,149.746569640419,79,0.475925424,149.669876827,ok
98,149.746569640419,56,0.497379795,149.837723510,ok
98,149.746569640419,37,0.731411361,149.941464548,ok
99,151.121020490105,448,0.502501146,151.143054321,ok
99,151.121020490105,317,0.503253142,151.154152553,ok
99,151.121020490105,224,0.504616653,151.175942370,ok
99,151.121020490105,159,0.546334482,151.256558797,ok
99,151.121020490105,112,0.575503019,151.120428859,ok
99,151.121020490105,79,0.525526031,151.150438689,ok
99,151.121020490105,56,0.608266972,151.240688546,ok
99,151.121020490105,37,0.679686009,151.056585902,ok
100,152.414119774019,448,0.498638266,152.439095968,ok
100,152.414119774019,317,0.497298783,152.451159702,ok
100,152.414119774019,224,0.494436038,152.473752142,ok
100,152.414119774019,159,0.519106475,152.554391029,ok
100,152.414119774019,112,0.557782084,152.469772168,ok
100,152.414119774019,79,0.542971499,152.517513961,ok
100,152.414119774019,56,0.678324273,152.511823725,ok
100,152.414119774019,37,0.559270698,152.450732305,ok
101,153.557427765201,448,0.507840831,153.578726853,ok
101,153.557427765201,317,0.510940521,153.589364408,ok
101,153.557427765201,224,0.515904662,153.609635319,ok
101,153.557427765201,159,0.562770917,153.673041425,ok
101,153.557427765201,112,0.580975402,153.607246215,ok
101,153.557427765201,79,0.626416733,153.640171546,ok
101,153.557427765201,56,0.659534569,153.527210186,ok
101,153.557427765201,37,0.657109324,153.603662968,ok
102,155.404984301242,448,0.472602427,155.421907433,ok
102,155.404984301242,317,0.459190373,155.427947842,ok
102,155.404984301242,224,0.434117499,155.436334185,ok
102,155.404984301242,159,0.364023644,155.486764963,ok
102,155.404984301242,112,0.406227775,155.535463636,ok
102,155.404984301242,79,0.381880428,155.623473345,ok
102,155.404984301242,56,0.517144578,155.629710141,ok
102,155.404984301242,37,0.443251673,155.818603637,ok
103,156.054399213862,448,0.514890794,156.086982206,ok
103,156.054399213862,317,0.519559645,156.104381460,ok
103,156.054399213862,224,0.523626823,156.139607878,ok
103,156.054399213862,159,0.570978870,156.282732555,ok
103,156.054399213862,112,0.715589968,156.214895608,ok
103,156.054399213862,79,0.992356748,156.128246874,ok
103,156.054399213862,56,0.765644262,155.937222570,ok
103,156.054399213862,37,0.887466975,155.646354813,ok
104,157.468475587425,702,0.498741801,157.481857980,ok
104,157.468475587425,492,0.497833110,157.487955035,ok
104,157.468475587425,448,0.497469783,157.490052803,ok
104,157.468475587425,351,0.496085673,157.496971028,ok
104,157.468475587425,317,0.495216240,157.500726204,ok
104,157.468475587425,246,0.491512067,157.514136868,ok
104,157.468475587425,224,0.489102714,157.521861695,ok
104,157.468475587425,176,0.481477394,157.568652421,ok
104,157.468475587425,159,0.505446522,157.619994123,ok
104,157.468475587425,123,0.616828385,157.591558701,ok
104,157.468475587425,112,0.600204547,157.580815877,ok
104,157.468475587425,88,0.664991703,157.498113503,ok
104,157.468475587425,79,0.648554980,157.443318943,ok
104,157.468475587425,56,0.593582370,157.504189297,ok
104,157.468475587425,37,0.542079487,157.532567342,ok
105,159.051220835731,448,0.463420380,159.073082816,ok
105,159.051220835731,317,0.444694782,159.079884259,ok
105,159.051220835731,224,0.407757623,159.087703260,ok
105,159.051220835731,159,0.297534536,159.158813995,ok
105,159.051220835731,112,0.334297726,159.261370046,ok
105,159.051220835731,79,0.486846618,159.405908135,ok
105,159.051220835731,56,0.369020389,159.337754374,ok
105,159.051220835731,37,0.282939872,159.380962218,ok
106,159.617059070885,448,0.520627376,159.655745126,ok
106,159.617059070885,317,0.526900087,159.679417281,ok
106,159.617059070885,224,0.530647724,159.734337606,ok
106,159.617059070885,159,0.595133985,160.035488562,ok
106,159.617059070885,112,1.150949938,159.738793971,ok
106,159.617059070885,79,0.755740079,159.259318652,ok
106,159.617059070885,56,0.987206952,159.354225382,ok
106,159.617059070885,37,1.106209962,159.229576937,ok
107,160.755071582812,448,0.500265762,160.788987491,ok
107,160.755071582812,317,0.500079881,160.807009682,ok
107,160.755071582812,224,0.501540061,160.846511730,ok
107,160.755071582812,159,0.714551994,161.080092866,ok
107,160.755071582812,112,0.583757266,160.670981757,ok
107,160.755071582812,79,0.499151737,160.822921764,ok
107,160.755071582812,56,0.474378866,160.791974281,ok
107,160.755071582812,37,0.400086861,160.855631896,ok
108,161.604939574087,448,0.527630962,161.620576308,ok
108,161.604939574087,317,0.541844754,161.628971197,ok
108,161.604939574087,224,0.572232800,161.645089552,ok
108,161.604939574087,159,0.736363600,161.499738503,ok
108,161.604939574087,112,0.556936591,161.565940719,ok
108,161.604939574087,79,0.644000258,161.621465831,ok
108,161.604939574087,56,0.649123014,161.625185036,ok
108,161.604939574087,37,0.747014463,161.643595924,ok
109,163.954925047149,448,0.476685281,163.969531420,ok
109,163.954925047149,317,0.465335716,163.974880774,ok
109,163.954925047149,224,0.443586956,163.982402332,ok
109,163.954925047149,159,0.395752707,164.046159378,ok
109,163.954925047149,112,0.429596848,164.068067451,ok
109,163.954925047149,79,0.393295987,164.132682021,ok
109,163.954925047149,56,0.402788126,164.203379552,ok
109,163.954925047149,37,0.475983604,164.378493864,ok
110,164.789401322036,448,0.501844154,164.819280240,ok
110,164.789401322036,317,0.499957818,164.834033047,ok
110,164.789401322036,224,0.490547256,164.863063186,ok
110,164.789401322036,159,0.520501298,165.004641097,ok
110,164.789401322036,112,0.632883561,164.972918626,ok
110,164.789401322036,79,0.863006291,165.097063892,ok
110,164.789401322036,56,1.068986947,164.811757544,ok
110,164.789401322036,37,0.933806729,164.402852624,ok
111,166.267829802596,448,0.466136556,166.288332917,ok
111,166.267829802596,317,0.448103411,166.295537243,ok
111,166.267829802596,224,0.409642788,166.306326564,ok
111,166.267829802596,159,0.314354308,166.429058946,ok
111,166.267829802596,112,0.400497531,166.510995614,ok
111,166.267829802596,79,0.366226587,166.712784280,ok
111,166.267829802596,56,0.445580715,166.897076408,ok
111,166.267829802596,37,0.384258210,166.293370708,ok
112,166.844330671605,744,0.513678093,166.867163423,ok
112,166.844330671605,521,0.518926862,166.878680936,ok
112,166.844330671605,448,0.521634879,166.885612474,ok
112,166.844330671605,372,0.525378371,166.896847661,ok
112,166.844330671605,317,0.528898942,166.910200744,ok
112,166.844330671605,261,0.533209769,166.934822644,ok
112,166.844330671605,224,0.536091039,166.968303606,ok
112,166.844330671605,186,0.548560420,167.065357062,ok
112,166.844330671605,159,0.758430583,167.280666358,ok
112,166.844330671605,131,1.053196856,167.077323508,ok
112,166.844330671605,112,1.004412984,166.841657625,ok
112,166.844330671605,93,1.187919751,166.658539921,ok
112,166.844330671605,79,1.048964970,166.146748438,ok
112,166.844330671605,56,0.606618936,166.095129221,ok
112,166.844330671605,37,0.806841229,166.974990132,patched
113,168.155086438803,448,0.500355386,168.183042580,ok
113,168.155086438803,317,0.499537899,168.198189067,ok
113,168.155086438803,224,0.497026192,168.233403854,ok
113,168.155086438803,159,0.726647984,168.365552295,ok
113,168.155086438803,112,0.610568837,168.148622509,ok
113,168.155086438803,79,0.480581402,168.181732615,ok
113,168.155086438803,56,0.585317733,168.307517770,ok
113,168.155086438803,37,0.610667227,168.081040447,ok
114,169.228960137501,448,0.508625564,169.254824842,ok
114,169.228960137501,317,0.512394187,169.268746212,ok
114,169.228960137501,224,0.520823639,169.300074703,ok
114,169.228960137501,159,0.715561279,169.278989324,ok
114,169.228960137501,112,0.585272809,169.241056102,ok
114,169.228960137501,79,0.564950591,169.327891163,ok
114,169.228960137501,56,0.711840333,169.243702098,ok
114,169.228960137501,37,0.571338079,169.267339461,ok
115,170.829894022392,448,0.480337014,170.856718162,ok
115,170.829894022392,317,0.469058541,170.868952656,ok
115,170.829894022392,224,0.443948764,170.893480322,ok
115,170.829894022392,159,0.491097601,171.050541881,ok
115,170.829894022392,112,0.509571360,170.976706047,ok
115,170.829894022392,79,0.458343903,171.080160996,ok
115,170.829894022392,56,0.690334813,170.928305465,patched
115,170.829894022392,37,0.785708734,171.084285530,patched
116,171.524109205333,448,0.520135038,171.552324562,ok
116,171.524109205333,317,0.529413109,171.568715415,ok
116,171.524109205333,224,0.548620018,171.607503579,ok
116,171.524109205333,159,0.793866695,171.532511261,ok
116,171.524109205333,112,0.680309770,171.530084524,ok
116,171.524109205333,79,0.868667801,171.475012049,ok
116,171.524109205333,56,0.554898795,171.427301192,ok
116,171.524109205333,37,0.523963764,171.294165070,ok
117,173.006387330568,448,0.501078267,173.029328975,ok
117,173.006387330568,317,0.500858682,173.040857947,ok
117,173.006387330568,224,0.499852126,173.065222053,ok
117,173.006387330568,159,0.585224548,173.079424488,ok
117,173.006387330568,112,0.575358889,173.080965597,ok
117,173.006387330568,79,0.618457876,173.034197402,ok
117,173.006387330568,56,0.581102489,173.085010278,ok
117,173.006387330568,37,0.579119570,173.070824336,ok
118,174.617045945606,448,0.485941513,174.638500019,ok
118,174.617045945606,317,0.477493494,174.647890134,ok
118,174.617045945606,224,0.456542961,174.665334524,ok
118,174.617045945606,159,0.486539852,174.765686566,ok
118,174.617045945606,112,0.505583963,174.785934798,ok
118,174.617045945606,79,0.606244640,174.766993622,ok
118,174.617045945606,56,0.630821393,174.875941859,ok
118,174.617045945606,37,0.746437358,174.850774770,ok
119,175.792239121414,448,0.479662607,175.816411543,ok
119,175.792239121414,317,0.466494682,175.827130331,ok
119,175.792239121414,224,0.431143868,175.848629639,ok
119,175.792239121414,159,0.453474617,176.038207548,ok
119,175.792239121414,112,0.515976888,176.120203821,ok
119,175.792239121414,79,0.756224804,175.854493412,ok
119,175.792239121414,56,0.924662003,175.640117579,ok
119,175.792239121414,37,0.705771754,175.526445190,ok
120,176.640610762733,788,0.497722476,176.663728389,ok
120,176.640610762733,552,0.495668694,176.674405986,ok
120,176.640610762733,448,0.493473435,176.683343292,ok
120,176.640610762733,394,0.491450625,176.690360255,ok
120,176.640610762733,317,0.485851282,176.706451242,ok
120,176.640610762733,276,0.479544662,176.721415353,ok
120,176.640610762733,224,0.459742318,176.761719944,ok
120,176.640610762733,197,0.436978645,176.822793139,ok
120,176.640610762733,159,0.956355488,177.184390756,patched
120,176.640610762733,138,0.630096184,177.321619938,ok
